trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
518010,33,3,"TREMONT + FRAZIER",,0,4201,shp-33-53,1,2
525020,33,2,"TREMONT + FRAZIER",,0,4402,shp-33-53,1,2
538020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
541070,16,1,"DOWNTOWN",,1,9907,shp-16-20,1,1
543020,33,2,"SHUTTLE PARK SOUTH",,1,4502,shp-33-04,1,2
547020,14,2,"MOCS EXPRESS",,1,1202,shp-14-01,1,1
551020,33,2,"SHUTTLE PARK SOUTH",,1,4202,shp-33-04,1,2
553020,21,2,"GOLDEN GATEWAY",,0,3402,shp-21-01,1,1
561020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
568020,2,2,"NORTH SHORE",,1,3302,shp-2-01,1,2
578020,4,2,"EASTGATE HAMILTON PL",,0,5802,shp-4-13,1,1
584070,4,1,"EASTGATE HAMILTON PL",,0,5607,shp-4-13,1,1
586020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
592070,1,1,"DOWNTOWN",,1,407,shp-1-66,1,1
594020,10A,2,"DOWNTOWN",,1,2402,shp-10A-52,1,1
599020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
603020,9,2,"DOWNTOWN",,1,9402,shp-9-52,1,1
613020,28,2,"CHATTANOOGA STATE",,0,3902,shp-28-01,1,1
631070,1,1,"DOWNTOWN",,1,2907,shp-1-66,1,1
634020,16,2,"NORTHGATE",,0,8902,shp-16-13,1,1
653070,33,1,"SHUTTLE PARK SOUTH",,1,5107,shp-33-04,1,2
655010,1,3,"ALTON PARK",,0,201,shp-1-03,1,1
659020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
66020,4,2,"EASTGATE HAMILTON PL",,0,7602,shp-4-10,1,1
665020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
679020,21,2,"DOWNTOWN",,1,3502,shp-21-52,1,1
69020,33,2,"SHUTTLE PARK SOUTH",,1,4502,shp-33-04,1,2
694020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
1932070,33,1,"SHUTTLE PARK SOUTH",,1,4407,shp-33-04,1,2
1934070,4,1,"EASTGATE HAMILTON PL",,0,6507,shp-4-13,1,1
1939010,1,3,"DOWNTOWN",,1,2201,shp-1-66,1,1
1950070,10A,1,"AVONDALE UTC",,0,107,shp-10A-01,1,1
195070,14,1,"MOCS EXPRESS",,0,1607,shp-14-51,1,1
1959020,15,2,"ST. ELMO/INCLINE",,0,2602,shp-15-52,1,2
1964020,1,2,"ALTON PARK",,0,402,shp-1-03,1,1
1970010,33,3,"TREMONT + FRAZIER",,0,4501,shp-33-52,1,2
1981010,10G,3,"GLENWOOD",,0,2101,shp-10G-03,1,1
1987020,21,2,"DOWNTOWN",,1,3602,shp-21-52,1,1
1994010,33,3,"SHUTTLE PARK SOUTH",,1,5201,shp-33-04,1,2
1997010,34,3,"SHUTTLE PARK SOUTH",,1,5301,shp-34-04,1,2
20020,9,2,"DOWNTOWN",,1,9402,shp-9-51,1,1
2019070,33,1,"TREMONT + FRAZIER",,0,5107,shp-33-53,1,2
2026020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
2031010,33,3,"SHUTTLE PARK SOUTH",,1,5001,shp-33-04,1,2
2036020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
2051070,4,1,"EASTGATE HAMILTON PL",,0,6907,shp-4-13,1,1
2056020,33,2,"TREMONT + FRAZIER",,0,4402,shp-33-53,1,2
2058020,33,2,"TREMONT + FRAZIER",,0,4302,shp-33-53,1,2
2087010,33,3,"TREMONT + FRAZIER",,0,5201,shp-33-53,1,2
2091010,33,3,"TREMONT + FRAZIER",,0,5001,shp-33-53,1,2
2101010,33,3,"TREMONT + FRAZIER",,0,4501,shp-33-53,1,2
2114070,33,1,"TREMONT + FRAZIER",,0,4207,shp-33-53,1,2
2125020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
2143020,21,2,"GOLDEN GATEWAY",,0,3602,shp-21-01,1,1
2180020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
2183020,14,2,"MOCS EXPRESS",,1,1502,shp-14-04,1,1
2186020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
2196020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
2201070,3,1,"ENTERPRISE SOUTH",,1,5407,shp-3-54,1,1
2209070,21,1,"GOLDEN GATEWAY",,0,3407,shp-21-02,1,1
2213020,4,2,"EASTGATE HAMILTON PL",,0,6102,shp-4-10,1,1
2218020,4,2,"EASTGATE HAMILTON PL",,0,7202,shp-4-10,1,1
2223020,3,2,"ENTERPRISE SOUTH",,0,5402,shp-3-19,1,1
2240020,4,2,"EASTGATE HAMILTON PL",,1,6402,shp-4-70,1,1
2242020,10A,2,"DOWNTOWN",,1,2402,shp-10A-52,1,1
2248070,10A,1,"DOWNTOWN",,1,2507,shp-10A-52,1,1
2254020,14,2,"MOCS EXPRESS",,0,1502,shp-14-52,1,1
2258010,4,3,"EASTGATE HAMILTON PL",,0,6801,shp-4-13,1,1
165020,15,2,"ST. ELMO/INCLINE",,0,1802,shp-15-52,1,2
1654020,1,2,"DOWNTOWN",,1,302,shp-1-65,1,1
166020,4,2,"EASTGATE HAMILTON PL",,0,6102,shp-4-13,1,1
1662020,1,2,"ALTON PARK",,0,202,shp-1-03,1,1
1669070,15,1,"ST. ELMO/INCLINE",,1,2707,shp-15-01,1,2
167020,15,2,"ST. ELMO/INCLINE",,1,2602,shp-15-01,1,2
1686010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
1687020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
1696020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
1711020,21,2,"DOWNTOWN",,1,3602,shp-21-52,1,1
1720070,33,1,"TREMONT + FRAZIER",,0,4607,shp-33-53,1,2
1722070,15,1,"ST. ELMO/INCLINE",,0,1907,shp-15-52,1,2
1726070,10A,1,"DOWNTOWN",,1,207,shp-10A-52,1,1
1733020,13,2,"ROSSVILLE",,0,1002,shp-13-03,1,1
1737010,33,3,"TREMONT + FRAZIER",,0,5101,shp-33-53,1,2
1755020,4,2,"DOWNTOWN",,1,5602,shp-4-64,1,1
1761010,33,3,"TREMONT + FRAZIER",,0,4301,shp-33-52,1,2
1766020,33,2,"TREMONT + FRAZIER",,0,4202,shp-33-53,1,2
1767020,33,2,"SHUTTLE PARK SOUTH",,1,4202,shp-33-04,1,2
1775020,33,2,"SHUTTLE PARK SOUTH",,1,5102,shp-33-04,1,2
1783070,33,1,"TREMONT + FRAZIER",,0,4507,shp-33-53,1,2
1787020,9,2,"EAST LAKE",,0,9002,shp-9-02,1,1
1791070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
1793070,33,1,"SHUTTLE PARK SOUTH",,1,4807,shp-33-04,1,2
181020,15,2,"ST. ELMO/INCLINE",,1,2602,shp-15-01,1,2
1829020,10C,2,"CAMPBELL-UTC HIGHWAY 58",,0,3202,shp-10C-52,1,1
1834070,21,1,"DOWNTOWN",,1,3607,shp-21-52,1,1
1840070,14,1,"MOCS EXPRESS DOWNTOWN",,1,1707,shp-14-03,1,1
1846010,21,3,"GOLDEN GATEWAY",,0,5601,shp-21-01,1,1
1858070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
1860010,33,3,"SHUTTLE PARK SOUTH",,1,5201,shp-33-04,1,2
186070,33,1,"SHUTTLE PARK SOUTH",,1,4207,shp-33-04,1,2
1861010,21,3,"GOLDEN GATEWAY",,0,6601,shp-21-02,1,1
1888070,10A,1,"DOWNTOWN",,1,2407,shp-10A-52,1,1
1898020,9,2,"DOWNTOWN",,1,8702,shp-9-51,1,1
1902020,13,2,"ROSSVILLE",,0,1002,shp-13-03,1,1
1906070,15,1,"ST. ELMO/INCLINE",,0,1907,shp-15-52,1,2
1908020,21,2,"DOWNTOWN",,1,3502,shp-21-52,1,1
191020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
1917010,10G,3,"DOWNTOWN",,1,2101,shp-10G-54,1,1
715010,33,3,"SHUTTLE PARK SOUTH",,1,5201,shp-33-04,1,2
718020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
727020,16,2,"DOWNTOWN",,1,8802,shp-16-20,1,1
733020,33,2,"TREMONT + FRAZIER",,0,4902,shp-33-53,1,2
736070,34,1,"TREMONT + FRAZIER",,0,5307,shp-34-54,1,2
74010,33,3,"SHUTTLE PARK SOUTH",,1,5201,shp-33-04,1,2
749020,4,2,"HAMILTON PLACE / DOWNTOWN",,1,6702,shp-4-72,1,1
751010,16,3,"DOWNTOWN",,1,8901,shp-16-20,1,1
752070,33,1,"SHUTTLE PARK SOUTH",,1,4207,shp-33-04,1,2
753070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
761070,33,1,"TREMONT + FRAZIER",,0,4807,shp-33-53,1,2
790020,16,2,"DOWNTOWN",,1,9602,shp-16-20,1,1
8070,33,1,"TREMONT + FRAZIER",,0,5107,shp-33-53,1,2
812010,4,3,"DOWNTOWN 9 EAST LAKE",,1,5601,shp-4-69,1,1
813020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
818070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
820020,4,2,"EASTGATE HAMILTON PL",,0,9902,shp-4-13,1,1
821070,33,1,"SHUTTLE PARK SOUTH",,1,5107,shp-33-04,1,2
824010,33,3,"TREMONT + FRAZIER",,0,4501,shp-33-53,1,2
829020,33,2,"TREMONT + FRAZIER",,0,4302,shp-33-53,1,2
835020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
836010,33,3,"TREMONT + FRAZIER",,0,4901,shp-33-53,1,2
841020,4,2,"EASTGATE HAMILTON PL",,0,6802,shp-4-10,1,1
842010,15,3,"ST. ELMO/INCLINE",,0,2801,shp-15-52,1,2
853020,33,2,"TREMONT + FRAZIER",,0,4502,shp-33-53,1,2
858070,2,1,"NORTH SHORE",,1,3307,shp-2-01,1,2
866070,1,1,"DOWNTOWN",,1,2207,shp-1-66,1,1
874020,2,2,"NORTH SHORE",,0,3302,shp-2-51,1,2
879070,4,1,"EASTGATE HAMILTON PL",,0,5607,shp-4-10,1,1
880020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
88070,3,1,"ENTERPRISE SOUTH",,1,5507,shp-3-54,1,1
884020,2,2,"NORTH SHORE",,1,3302,shp-2-02,1,2
896070,34,1,"TREMONT + FRAZIER",,0,5307,shp-34-54,1,2
900070,34,1,"TREMONT + FRAZIER",,0,5307,shp-34-54,1,2
91070,2,1,"NORTH SHORE",,0,3307,shp-2-51,1,2
915020,33,2,"TREMONT + FRAZIER",,0,4802,shp-33-53,1,2
921070,33,1,"SHUTTLE PARK SOUTH",,1,5007,shp-33-04,1,2
923070,15,1,"ST. ELMO/INCLINE",,0,1907,shp-15-52,1,2
926010,33,3,"SHUTTLE PARK SOUTH",,1,5101,shp-33-04,1,2
929070,33,1,"TREMONT + FRAZIER",,0,5107,shp-33-53,1,2
1920020,21,2,"DOWNTOWN",,1,3502,shp-21-52,1,1
1925070,1,1,"DOWNTOWN",,1,2407,shp-1-65,1,1
1940020,16,2,"DOWNTOWN",,1,9802,shp-16-20,1,1
1944070,33,1,"SHUTTLE PARK SOUTH",,1,5107,shp-33-04,1,2
1956070,16,1,"DOWNTOWN",,1,9907,shp-16-20,1,1
1957020,9,2,"EAST LAKE",,0,9402,shp-9-02,1,1
1972020,14,2,"MOCS EXPRESS",,1,1502,shp-14-04,1,1
1998020,1,2,"ALTON PARK",,0,2402,shp-1-03,1,1
2000020,14,2,"MOCS EXPRESS",,0,1502,shp-14-52,1,1
2003010,4,3,"EASTGATE HAMILTON PL",,0,101,shp-4-13,1,1
2007020,21,2,"GOLDEN GATEWAY",,0,3602,shp-21-01,1,1
2011070,14,1,"MOCS EXPRESS",,0,1707,shp-14-51,1,1
2020010,1,3,"DOWNTOWN",,1,2101,shp-1-66,1,1
2022020,4,2,"EASTGATE HAMILTON PL",,0,6502,shp-4-10,1,1
2024020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
2034010,33,3,"TREMONT + FRAZIER",,0,5201,shp-33-53,1,2
2040020,10C,2,"CAMPBELL-UTC HIGHWAY 58",,0,3202,shp-10C-52,1,1
2044070,4,1,"EASTGATE HAMILTON PL",,1,807,shp-4-70,1,1
2053020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
2055070,1,1,"DOWNTOWN",,1,807,shp-1-66,1,1
2078020,33,2,"SHUTTLE PARK SOUTH",,1,5102,shp-33-04,1,2
208020,10C,2,"DOWNTOWN CAMPBELL-UTC HIGHWAY 58",,0,502,shp-10C-51,1,1
209070,33,1,"TREMONT + FRAZIER",,0,5007,shp-33-53,1,2
2093010,34,3,"SHUTTLE PARK SOUTH",,1,5301,shp-34-04,1,2
210020,4,2,"EASTGATE HAMILTON PL",,0,6302,shp-4-13,1,1
2106070,9,1,"DOWNTOWN",,1,10007,shp-9-52,1,1
2107020,2,2,"NORTH SHORE",,1,3302,shp-2-01,1,2
2111010,33,3,"TREMONT + FRAZIER",,0,5001,shp-33-53,1,2
2115010,33,3,"TREMONT + FRAZIER",,0,5201,shp-33-53,1,2
2123020,33,2,"SHUTTLE PARK SOUTH",,1,5002,shp-33-04,1,2
2135070,2,1,"NORTH SHORE",,1,3307,shp-2-01,1,2
2159010,33,3,"SHUTTLE PARK SOUTH",,1,5201,shp-33-04,1,2
2161070,33,1,"SHUTTLE PARK SOUTH",,1,5107,shp-33-04,1,2
2167070,10A,1,"DOWNTOWN",,1,207,shp-10A-52,1,1
217020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
2174070,1,1,"DOWNTOWN",,1,2407,shp-1-66,1,1
2178020,4,2,"DOWNTOWN",,1,5802,shp-4-64,1,1
2190010,33,3,"TREMONT + FRAZIER",,0,5201,shp-33-53,1,2
2193020,9,2,"EAST LAKE",,0,9302,shp-9-03,1,1
2195020,10G,2,"DOWNTOWN",,1,3802,shp-10G-54,1,1
1008010,33,3,"SHUTTLE PARK SOUTH",,1,5001,shp-33-04,1,2
1014020,4,2,"DOWNTOWN",,1,5902,shp-4-64,1,1
1018010,33,3,"TREMONT + FRAZIER",,0,5201,shp-33-53,1,2
1019020,33,2,"SHUTTLE PARK SOUTH",,1,4902,shp-33-04,1,2
1028070,16,1,"NORTHGATE",,0,8807,shp-16-06,1,1
1039020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
1042070,10G,1,"GLENWOOD",,0,2107,shp-10G-04,1,1
105070,33,1,"SHUTTLE PARK SOUTH",,1,4907,shp-33-04,1,2
1051020,1,2,"DOWNTOWN",,1,302,shp-1-66,1,1
1056070,16,1,"NORTHGATE",,1,8807,shp-16-14,1,1
1062020,28,2,"DOWNTOWN",,1,3902,shp-28-51,1,1
1063020,15,2,"ST. ELMO/INCLINE",,0,1802,shp-15-52,1,2
1067070,10G,1,"GLENWOOD",,0,807,shp-10G-04,1,1
1070070,33,1,"TREMONT + FRAZIER",,0,4407,shp-33-53,1,2
1078020,15,2,"ST. ELMO/INCLINE",,0,1802,shp-15-52,1,2
1083020,14,2,"MOCS EXPRESS",,1,1502,shp-14-04,1,1
1102020,4,2,"EASTGATE HAMILTON PL",,1,7202,shp-4-70,1,1
111070,1,1,"ALTON PARK",,0,207,shp-1-04,1,1
1123070,4,1,"EASTGATE HAMILTON PL",,1,7307,shp-4-70,1,1
1130020,33,2,"SHUTTLE PARK SOUTH",,1,4502,shp-33-04,1,2
1137010,33,3,"SHUTTLE PARK SOUTH",,1,4901,shp-33-04,1,2
1145010,33,3,"SHUTTLE PARK SOUTH",,1,4501,shp-33-04,1,2
1150070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
1162020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
1167070,16,1,"NORTHGATE",,0,8907,shp-16-13,1,1
1169070,21,1,"GOLDEN GATEWAY",,0,3607,shp-21-01,1,1
117070,4,1,"EASTGATE HAMILTON PL",,0,7007,shp-4-13,1,1
1179020,3,2,"ENTERPRISE SOUTH",,0,5502,shp-3-19,1,1
1184020,33,2,"SHUTTLE PARK SOUTH",,1,4902,shp-33-04,1,2
1190020,33,2,"SHUTTLE PARK SOUTH",,1,4802,shp-33-04,1,2
119070,33,1,"SHUTTLE PARK SOUTH",,1,4807,shp-33-04,1,2
1197020,21,2,"DOWNTOWN",,1,3402,shp-21-52,1,1
1198020,15,2,"ST. ELMO/INCLINE",,0,1802,shp-15-52,1,2
1200070,33,1,"SHUTTLE PARK SOUTH",,1,5107,shp-33-04,1,2
1203010,21,3,"DOWNTOWN",,1,5601,shp-21-53,1,1
12070,33,1,"TREMONT + FRAZIER",,0,4807,shp-33-53,1,2
1235020,4,2,"EASTGATE HAMILTON PL",,0,7302,shp-4-10,1,1
1236010,33,3,"TREMONT + FRAZIER",,0,5001,shp-33-53,1,2
1243020,13,2,"DOWNTOWN",,1,1102,shp-13-53,1,1
1258020,33,2,"SHUTTLE PARK SOUTH",,1,5102,shp-33-04,1,2
1263020,13,2,"DOWNTOWN",,1,1002,shp-13-53,1,1
1266020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
1291020,15,2,"ST. ELMO/INCLINE",,1,1802,shp-15-01,1,2
1299020,15,2,"ST. ELMO/INCLINE",,1,2602,shp-15-01,1,2
1310070,10A,1,"AVONDALE UTC",,0,2207,shp-10A-01,1,1
131020,10C,2,"DOWNTOWN",,1,502,shp-10C-11,1,1
1314070,33,1,"SHUTTLE PARK SOUTH",,1,5007,shp-33-04,1,2
1325020,9,2,"DOWNTOWN",,1,9802,shp-9-51,1,1
1326070,9,1,"DOWNTOWN",,1,9507,shp-9-52,1,1
1330070,4,1,"EASTGATE HAMILTON PL",,1,5807,shp-4-70,1,1
1342070,14,1,"MOCS EXPRESS",,0,1607,shp-14-51,1,1
1370020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
1378010,15,3,"ST. ELMO/INCLINE",,1,2801,shp-15-01,1,2
1386020,33,2,"SHUTTLE PARK SOUTH",,1,4402,shp-33-04,1,2
1390020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
140020,15,2,"ST. ELMO/INCLINE",,1,1802,shp-15-01,1,2
1403070,16,1,"NORTHGATE",,0,9007,shp-16-06,1,1
141020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
1412020,13,2,"DOWNTOWN",,1,1102,shp-13-52,1,1
1424070,2,1,"NORTH SHORE",,1,3307,shp-2-01,1,2
1436010,21,3,"DOWNTOWN",,1,6701,shp-21-55,1,1
1444010,15,3,"ST. ELMO/INCLINE",,1,2001,shp-15-01,1,2
1466020,3,2,"DOWNTOWN",,1,10002,shp-3-51,1,1
147070,14,1,"MOCS EXPRESS DOWNTOWN",,0,1707,shp-14-54,1,1
1473020,1,2,"DOWNTOWN",,1,2402,shp-1-66,1,1
1498070,33,1,"SHUTTLE PARK SOUTH",,1,4707,shp-33-04,1,2
1504020,4,2,"DOWNTOWN",,1,5602,shp-4-64,1,1
1541020,33,2,"TREMONT + FRAZIER",,0,4502,shp-33-53,1,2
1543070,21,1,"GOLDEN GATEWAY",,0,3407,shp-21-01,1,1
1545020,33,2,"SHUTTLE PARK SOUTH",,1,4502,shp-33-04,1,2
1548070,33,1,"SHUTTLE PARK SOUTH",,1,5007,shp-33-04,1,2
1555020,21,2,"GOLDEN GATEWAY",,0,3402,shp-21-01,1,1
1558020,4,2,"EASTGATE HAMILTON PL",,0,7002,shp-4-13,1,1
1561020,33,2,"TREMONT + FRAZIER",,0,4202,shp-33-53,1,2
1565020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
157070,14,1,"MOCS EXPRESS",,0,1707,shp-14-51,1,1
1579020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
1592070,33,1,"SHUTTLE PARK SOUTH",,1,4807,shp-33-04,1,2
164070,1,1,"DOWNTOWN",,1,107,shp-1-65,1,1
1653020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
134070,33,1,"SHUTTLE PARK SOUTH",,1,4807,shp-33-04,1,2
1376020,33,2,"TREMONT + FRAZIER",,0,4302,shp-33-53,1,2
139070,10G,1,"DOWNTOWN",,1,707,shp-10G-54,1,1
1392020,33,2,"TREMONT + FRAZIER",,0,4802,shp-33-53,1,2
1393020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
1398020,4,2,"EASTGATE HAMILTON PL",,0,6302,shp-4-10,1,1
1411020,33,2,"TREMONT + FRAZIER",,0,5102,shp-33-53,1,2
1435070,15,1,"ST. ELMO/INCLINE",,1,2707,shp-15-01,1,2
1437070,33,1,"SHUTTLE PARK SOUTH",,1,4307,shp-33-04,1,2
144070,16,1,"DOWNTOWN",,1,9807,shp-16-20,1,1
1450020,10A,2,"DOWNTOWN",,1,302,shp-10A-51,1,1
1459020,10G,2,"DOWNTOWN/TO GARAGE",,1,2902,shp-10G-06,1,1
1464020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
1475020,2,2,"NORTH SHORE",,1,3702,shp-2-01,1,2
1477020,33,2,"SHUTTLE PARK SOUTH",,1,4902,shp-33-04,1,2
1479020,33,2,"SHUTTLE PARK SOUTH",,1,4202,shp-33-04,1,2
1480010,33,3,"TREMONT + FRAZIER",,0,4201,shp-33-53,1,2
1484020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
1486020,1,2,"ALTON PARK",,0,2902,shp-1-03,1,1
149020,33,2,"TREMONT + FRAZIER",,0,4502,shp-33-53,1,2
1511070,10G,1,"DOWNTOWN",,1,407,shp-10G-54,1,1
1519020,33,2,"TREMONT + FRAZIER",,0,4502,shp-33-53,1,2
1522070,21,1,"GOLDEN GATEWAY",,0,3407,shp-21-01,1,1
1524020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
1533070,33,1,"SHUTTLE PARK SOUTH",,1,5007,shp-33-04,1,2
1539010,33,3,"SHUTTLE PARK SOUTH",,1,5101,shp-33-04,1,2
1566020,9,2,"DOWNTOWN",,1,9502,shp-9-51,1,1
1567020,9,2,"DOWNTOWN",,1,8702,shp-9-51,1,1
1578020,33,2,"TREMONT + FRAZIER",,0,4802,shp-33-53,1,2
1588070,33,1,"TREMONT + FRAZIER",,0,4407,shp-33-53,1,2
1590070,33,1,"SHUTTLE PARK SOUTH",,1,4607,shp-33-04,1,2
1605020,21,2,"DOWNTOWN",,1,3602,shp-21-52,1,1
161010,33,3,"TREMONT + FRAZIER",,0,4201,shp-33-53,1,2
1620020,28,2,"CHATTANOOGA STATE",,0,3902,shp-28-02,1,1
1633020,10C,2,"DOWNTOWN CAMPBELL-UTC HIGHWAY 58",,0,3102,shp-10C-51,1,1
1637010,4,3,"EASTGATE HAMILTON PL",,0,5601,shp-4-13,1,1
1642070,9,1,"EAST LAKE",,0,10107,shp-9-02,1,1
1650020,21,2,"GOLDEN GATEWAY",,0,3502,shp-21-01,1,1
1664020,33,2,"TREMONT + FRAZIER",,0,5002,shp-33-53,1,2
933010,33,3,"TREMONT + FRAZIER",,0,5001,shp-33-53,1,2
937020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
943020,28,2,"CHATTANOOGA STATE",,0,3902,shp-28-01,1,1
945020,13,2,"DOWNTOWN",,1,1102,shp-13-53,1,1
951020,1,2,"ALTON PARK",,0,2402,shp-1-03,1,1
957020,33,2,"TREMONT + FRAZIER",,0,4202,shp-33-53,1,2
966020,28,2,"CHATTANOOGA STATE",,0,3902,shp-28-01,1,1
970010,34,3,"SHUTTLE PARK SOUTH",,1,5301,shp-34-04,1,2
976070,34,1,"TREMONT + FRAZIER",,0,5307,shp-34-54,1,2
983020,33,2,"TREMONT + FRAZIER",,0,5002,shp-33-53,1,2
1659020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
1661070,10G,1,"DOWNTOWN",,1,107,shp-10G-54,1,1
1671070,4,1,"DOWNTOWN",,1,6507,shp-4-64,1,1
169070,2,1,"NORTH SHORE",,0,3307,shp-2-51,1,2
1703070,33,1,"TREMONT + FRAZIER",,0,5007,shp-33-53,1,2
1714070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
1719020,2,2,"NORTH SHORE",,0,3302,shp-2-51,1,2
1723020,21,2,"GOLDEN GATEWAY",,0,3602,shp-21-01,1,1
1725070,33,1,"SHUTTLE PARK SOUTH",,1,4407,shp-33-04,1,2
1744070,16,1,"NORTHGATE",,0,9707,shp-16-13,1,1
1746020,9,2,"EAST LAKE",,0,9802,shp-9-02,1,1
175010,21,3,"GOLDEN GATEWAY",,0,6601,shp-21-01,1,1
1754070,21,1,"DOWNTOWN",,1,3607,shp-21-52,1,1
1806020,4,2,"EASTGATE HAMILTON PL",,0,6202,shp-4-13,1,1
1808020,4,2,"EASTGATE HAMILTON PL",,0,6802,shp-4-13,1,1
1810020,33,2,"TREMONT + FRAZIER",,0,4902,shp-33-53,1,2
1820070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
1847020,33,2,"TREMONT + FRAZIER",,0,5102,shp-33-53,1,2
185070,16,1,"NORTHGATE",,1,9907,shp-16-14,1,1
1854010,33,3,"TREMONT + FRAZIER",,0,4201,shp-33-53,1,2
1857070,33,1,"TREMONT + FRAZIER",,0,4207,shp-33-53,1,2
188020,21,2,"DOWNTOWN",,1,3402,shp-21-52,1,1
1892020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
1895070,14,1,"MOCS EXPRESS DOWNTOWN",,1,1607,shp-14-03,1,1
1905020,16,2,"DOWNTOWN",,1,8802,shp-16-20,1,1
1912070,15,1,"ST. ELMO/INCLINE",,0,2707,shp-15-52,1,2
1923020,13,2,"ROSSVILLE",,0,1102,shp-13-03,1,1
1924010,1,3,"DOWNTOWN",,1,201,shp-1-65,1,1
1938070,9,1,"EAST LAKE",,0,9907,shp-9-02,1,1
1948010,33,3,"TREMONT + FRAZIER",,0,4501,shp-33-53,1,2
1969020,10A,2,"AVONDALE UTC",,0,2202,shp-10A-01,1,1
1996020,33,2,"TREMONT + FRAZIER",,0,4902,shp-33-53,1,2
2002010,9,3,"EAST LAKE",,0,8801,shp-9-03,1,1
2008020,33,2,"TREMONT + FRAZIER",,0,4302,shp-33-53,1,2
201020,33,2,"TREMONT + FRAZIER",,0,4302,shp-33-53,1,2
2015020,33,2,"TREMONT + FRAZIER",,0,4302,shp-33-53,1,2
2020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
2032010,33,3,"SHUTTLE PARK SOUTH",,1,5001,shp-33-04,1,2
2046020,21,2,"DOWNTOWN",,1,3502,shp-21-52,1,1
2050070,33,1,"TREMONT + FRAZIER",,0,5107,shp-33-53,1,2
2203010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
2208070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
2212010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
2219020,33,2,"TREMONT + FRAZIER",,0,4902,shp-33-53,1,2
2226070,9,1,"DOWNTOWN",,1,9607,shp-9-51,1,1
2232070,21,1,"DOWNTOWN",,1,3607,shp-21-52,1,1
2236020,33,2,"TREMONT + FRAZIER",,0,4902,shp-33-53,1,2
2238070,3,1,"ENTERPRISE SOUTH",,0,4107,shp-3-19,1,1
