stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2269,3435,"Bonny Oaks & Tasty Kake Bakery",,35.074008,-85.177363,,,,,,2
2270,3436,"Bonny Oaks & Dewayn Rd-0",,35.074213,-85.173887,,,,,,2
2271,3437,"Bonny Oaks & Noah Reid Rd-0",,35.074409,-85.170893,,,,,,2
2272,3438,"Bonny Oaks & Boriss Dr-0",,35.073690,-85.163899,,,,,,2
2273,3439,"Bonny Oaks & Bonnyshire Dr-0",,35.073311,-85.162660,,,,,,2
2274,3440,"Bonny Oaks & Boriss-1",,35.073780,-85.163361,,,,,,2
2275,3441,"Bonny Oaks & Basswood Dr-1",,35.074785,-85.167910,,,,,,2
2276,3442,"Bonny Oaks & Holiday Hills Dr-1",,35.074732,-85.169434,,,,,,2
2277,3443,"Bonny Oaks & Canyon Dr-1",,35.074385,-85.175718,,,,,,2
2278,3444,"Bonny Oaks & Laguana Dr-1",,35.074252,-85.178601,,,,,,2
2279,3445,"Bonny Oaks & Preservation Dr-1",,35.073976,-85.182669,,,,,,2
2280,3447,"Bonny Oaks & Redlands Dr-1",,35.074761,-85.196111,,,,,,2
2281,3448,"Campbell & Stuart",,35.069581,-85.243841,,,,,,2
2282,3449,"Campbell & Glass",,35.067381,-85.243392,,,,,,2
2283,3450,"Glass St & Noah St-1",,35.066525,-85.245903,,,,,,2
2284,3451,"Glass St & Chamberlain St-1",,35.065607,-85.248765,,,,,,2
2285,3452,"Glass St & Taylor St-1",,35.064382,-85.252690,,,,,,2
2286,3453,"Glass St & Crutchfield St-1",,35.064084,-85.253732,,,,,,2
2287,3454,"Dodson & Ocoee",,35.055585,-85.259259,,,,,,2
2288,3455,"Dodson & Camden",,35.054368,-85.259960,,,,,,2
2289,3456,"Dodson & Wilcox",,35.052719,-85.260827,,,,,,2
2290,3457,"Dodson & Wilson",,35.051061,-85.261769,,,,,,2
2291,3458,"Dodson & Laura",,35.050258,-85.262219,,,,,,2
2292,3459,"Dodson & Cooley",,35.049420,-85.262712,,,,,,2
2293,3460,"Dodson & Portland",,35.048654,-85.263151,,,,,,2
2294,3461,"Dodson & Windsor",,35.047789,-85.263250,,,,,,2
2295,3462,"Dodson & Milne",,35.046752,-85.263294,,,,,,2
2296,3463,"Dodson & Rawlings",,35.045869,-85.263688,,,,,,2
2297,3464,"Dodson & Citico",,35.044147,-85.264478,,,,,,2
2298,3465,"Dodson & Ramsey",,35.042714,-85.265113,,,,,,2
2299,3466,"Dodson & Blackford",,35.040776,-85.266177,,,,,,2
2300,3467,"Dodson & 3rd",,35.039325,-85.267010,,,,,,2
2301,3468,"3rd St & Kelley St",,35.039460,-85.267810,,,,,,2
2304,3352,"Mabel & 3rd-1",,35.051329,-85.299444,,,,,,2
2306,1521,"Cummings & Broad-1",,35.015428,-85.323602,,,,,,2
2307,1522,"Cummings & 37th1",,35.014788,-85.324544,,,,,,2
2308,1526,"Broad & Tennessee-0",,35.014710,-85.324910,,,,,,2
2309,2372,"St. Elmo & 40th1",,35.008468,-85.328254,,,,,,2
2310,2374,"St. Elmo & 41st1",,35.006550,-85.328610,,,,,,2
2311,2376,"St. Elmo & 42nd1",,35.004720,-85.328780,,,,,,2
2312,2377,"St. Elmo & 43rd-0",,35.003410,-85.329050,,,,,,2
2313,2378,"St. Elmo & 43rd1",,35.003230,-85.328930,,,,,,2
2314,2380,"St. Elmo & 44th1",,35.001730,-85.329080,,,,,,2
2315,2382,"St. Elmo & 45th1",,35.000210,-85.329230,,,,,,2
2316,2384,"St. Elmo & 46th1",,34.998440,-85.329400,,,,,,2
2317,2386,"St. Elmo & 47th1",,34.996520,-85.329630,,,,,,2
2318,2388,"St. Elmo & 48th1",,34.995480,-85.330040,,,,,,2
2319,2390,"St. Elmo & 49th1",,34.994550,-85.330420,,,,,,2
2320,2392,"St. Elmo & 51st1",,34.992350,-85.330910,,,,,,2
2321,2394,"St. Elmo & 53rd1",,34.990900,-85.330970,,,,,,2
2322,2396,"St. Elmo & 54th1",,34.989650,-85.331040,,,,,,2
2323,2398,"St. Elmo & 55th1",,34.988240,-85.331220,,,,,,2
2324,2603,"Market & 6th",,35.048920,-85.309658,,,,,,2
2325,2711,"Market & Courts Bldg",,35.049270,-85.309450,,,,,,2
2326,2757,"Broad & Watson",,35.018240,-85.322050,,,,,,2
2327,2758,"St. Elmo & 40th- 0",,35.008580,-85.328310,,,,,,2
2329,3083,"Broad & Charger outbound",,35.016078,-85.323142,,,,,,2
2330,3351,"Lee Hwy & ALDI'S",,35.018881,-85.203910,,,,,,2
2331,3362,"Martin Luther King & Market 0-1",,35.045801,-85.309416,,,,,,2
2332,3500,"Broad & Main-0",,35.037706,-85.311297,,,,,,2
2333,3504,"3rd St & Market St-0",,35.053634,-85.309595,,,,,,2
2334,1236,"Amnicola & Judd1",,35.084120,-85.262780,,,,,,2
2335,1240,"Amnicola & River Park 2 1",,35.092980,-85.256320,,,,,,2
2337,2696,"38th & Central-0",,35.005490,-85.310810,,,,,,2
2338,3446,"Bonny Oaks & Cecelia Dr-1",,35.074164,-85.181266,,,,,,2
2339,1873,"Harper & Bell-0",,35.068475,-85.313152,,,,,,2
2340,1874,"Ziegler & May-0",,35.067780,-85.312020,,,,,,2
2341,2802,"Frazier & Woodland",,35.062620,-85.307630,,,,,,2
2342,2805,"Cherokee & Spring",,35.067020,-85.314890,,,,,,2
2344,1032,"12th & Broad-0",,35.042020,-85.309640,,,,,,2
2345,1350,"Broad & 16th1",,35.036620,-85.311640,,,,,,2
2346,1352,"Broad & 17th1",,35.035800,-85.312090,,,,,,2
2347,1353,"Broad & 18th1",,35.035037,-85.312600,,,,,,2
2348,1355,"Broad & 19th1",,35.034110,-85.313030,,,,,,2
2349,1357,"Broad & 20th1",,35.033243,-85.313597,,,,,,2
2350,1359,"Broad & 21st1",,35.032460,-85.313950,,,,,,2
2351,1361,"Broad & 25th1",,35.028380,-85.316200,,,,,,2
2352,1363,"Broad & 26th1",,35.027490,-85.316690,,,,,,2
2353,1365,"Broad & 27th1",,35.025742,-85.317735,,,,,,2
2354,1367,"Broad & 28th1",,35.024760,-85.318271,,,,,,2
2355,1410,"Broad & Wendy's1",,35.020510,-85.320540,,,,,,2
2356,1455,"Central & Cemetery-0",,35.032690,-85.296030,,,,,,2
2357,1605,"Dodson & Health Ctr-1",,35.050490,-85.261990,,,,,,2
2358,1761,"Roanoke & Laura-0",,35.051170,-85.265190,,,,,,2
2359,1992,"Holtzclaw & Citico-0",,35.048961,-85.277400,,,,,,2
2361,2565,"Wilson & Bradt",,35.051820,-85.263900,,,,,,2
2362,2664,"Broad & PopEyes-1",,35.016087,-85.323044,,,,,,2
2363,2796,"5th Palmmetto-1",,35.047110,-85.294370,,,,,,2
2364,2946,"Highway 58 & Murray Hills Drive-1",,35.083914,-85.203329,,,,,,2
2365,3079,"3rd & CSAS",,35.050160,-85.296271,,,,,,2
2366,3097,"Brainerd Rd & Conoco",,35.014927,-85.209622,,,,,,2
2367,3098,"Brainerd Rd & US Money Shops",,35.015917,-85.208306,,,,,,2
2368,3236,"36th St & 5th-0",,35.001755,-85.286928,,,,,,2
2369,3237,"5th Ave & 37th-0",,35.000403,-85.287651,,,,,,2
2370,3238,"37th St & 4th Ave-1",,35.000737,-85.288823,,,,,,2
2371,3239,"37St & 5th Ave-1",,35.000331,-85.287717,,,,,,2
2372,3240,"5th Ave & 36th St-1",,35.001647,-85.286895,,,,,,2
2382,3516,"Dodson & Bailey-1",,35.029671,-85.265312,,,,,,2
2383,3517,"Dodds&Union-1",,35.028752,-85.265772,,,,,,2
2384,3518,"Dodds & Vance-1",,35.027048,-85.266781,,,,,,2
2385,3519,"Dodds & Kirby-1",,35.027905,-85.266276,,,,,,2
2386,3520,"Vance & Buckley-1",,35.027643,-85.268391,,,,,,2
2387,3521,"Vance & S Watkins-1",,35.028347,-85.270265,,,,,,2
2388,3522,"Vance & S Lyerly-1",,35.028842,-85.271558,,,,,,2
2389,3523,"Vance & S Kelley-1",,35.029374,-85.272895,,,,,,2
2390,3524,"Vance & S Willow-1",,35.029906,-85.274440,,,,,,2
2391,3525,"Willow & Kirby-1",,35.030546,-85.274068,,,,,,2
2395,3123,"Holtzclaw & Cumberland",,35.044382,-85.279471,,,,,,2
2396,2777,"O'Neal & 5th",,35.044870,-85.287800,,,,,,2
2397,1147,"Palmetto & 3rd-0",,35.048718,-85.293244,,,,,,2
2398,1232,"Amnicola & Chatt State-1",,35.096629,-85.239938,,,,,,2
2399,2904,"Holtzclaw & Citico-1",,35.048898,-85.277192,,,,,,2
2401,3266,"Bonny Oaks & Jersey Pike-1",,35.073720,-85.189424,,,,,,2
2402,3526,"Amnicola & Wisdom-1",,35.081500,-85.264254,,,,,,2
2403,3527,"Amnicola & Latta-1",,35.071414,-85.269902,,,,,,2
2404,3529,"Amnicola&Curtain Pole-1",,35.059867,-85.274572,,,,,,2
2405,3530,"Amnicola & Lost Mound Rd-1",,35.090729,-85.258924,,,,,,2
2406,3531,"Amnicola & Riverport Rd-1",,35.081491,-85.264243,,,,,,2
2407,3532,"Amnicol a& River Terminal-1",,35.071315,-85.269891,,,,,,2
2408,3533,"Amnicola & Curtain Pole-1",,35.063437,-85.274046,,,,,,2
2409,3534,"Holtzclaw & Garfield-0",,35.044481,-85.279395,,,,,,2
2411,2075,"Lindsay & 11th-0",,35.043530,-85.308056,,,,,,2
2413,2343,"Sholar & Camden 0",,35.057569,-85.267688,,,,,,2
2414,3528,"Amnicola&Lost Mound-1",,35.084006,-85.262883,,,,,,2
2417,3157,"Broad & 4th1",,35.052191,-85.310482,,,,,,2
2418,3365,"4th & Market-1",,35.052200,-85.309671,,,,,,2
2539,3217,"Olive Street & Hawthorne",,35.058614,-85.264103,,,,,,2
2540,3218,"Olive & N.Hickory",,35.059047,-85.265419,,,,,,2
2555,3535,"Volkswagen Dr & Ferdinand Piech Way",,35.086578,-85.133700,,,,,,2
2570,2352,"Sholar & Wilcox-1",,35.055963,-85.268853,,,,,,2
2579,2918,"Roanoke & Hardy",,35.060597,-85.260058,,,,,,2
2580,2919,"Roanoke & Bragg",,35.061363,-85.259641,,,,,,2
2585,1342,"Broad & 10th-1",,35.044930,-85.310480,,,,,,2
2586,1345,"Broad & 12th-0",,35.041817,-85.309831,,,,,,2
2587,1368,"Broad & W Aquarium Way",,35.054649,-85.310590,,,,,,2
2588,1849,"Shallowford & Airport Road 0",,35.051350,-85.212380,,,,,,2
2589,1856,"Shallowford & Polymer 0",,35.054560,-85.194390,,,,,,2
2591,1860,"Shallowford & Vulcan 0",,35.055510,-85.209010,,,,,,2
2594,2788,"McCallie & University-1",,35.045530,-85.300280,,,,,,2
2596,3299,"Bonny Oaks & Lee Hwy WS",,35.061033,-85.135062,,,,,,2
2598,3505,"Broad & 5th-0",,35.050833,-85.310463,,,,,,2
2599,3540,"11tn & Broad",,35.043880,-85.310445,,,,,,2
2600,3541,"11th & Market 1",,35.043872,-85.309415,,,,,,2
2601,3542,"Aquarium Way & Market",,35.054715,-85.309803,,,,,,2
2606,3515,"Broad & 4th-0",,35.052445,-85.310822,,,,,,2
2607,3543,"Frazier & Walnut Street Bridge",,35.062333,-85.306726,,,,,,0
2662,3547,"11th & Fairview - 1",,35.038228,-85.294546,,,,,,0
2663,3548,"11th & Park - 1",,35.038733,-85.295917,,,,,,0
2664,3549,"11th & Magnolia - 1",,35.039305,-85.297407,,,,,,0
2665,2159,"Manning & Market-0",,35.065604,-85.309227,,,,,,2
2666,2759,"Main & Mitchell Ave.-0",,35.035580,-85.306050,,,,,,2
2670,3150,"May & Ziegle",,35.067775,-85.311903,,,,,,2
2671,3536,"May & Bush",,35.066982,-85.312155,,,,,,2
2672,3550,"May & Manning - 0",,35.066045,-85.312089,,,,,,2
2673,3551,"Market & Bush - 0",,35.066658,-85.308976,,,,,,2
2674,3552,"Market & Bell - 0",,35.068245,-85.308823,,,,,,2
2675,3553,"Bonny Oaks & Elnwood - 1",,35.073856,-85.191320,,,,,,2
2676,3554,"Houston & 12th",,35.042141,-85.308735,,,,,,2
2677,3555,"Broad & 13th",,35.039978,-85.310224,,,,,,2
2678,3556,"Broad & Food City",,35.038869,-85.310662,,,,,,2
2679,3557,"O'neal & Oak",,35.042524,-85.289127,,,,,,2
2680,3558,"Oak & Central - 0",,35.042866,-85.290267,,,,,,2
